0,00011754;117,54;;
0,000139475;139,48;;
0,000115395;115,40;;
0,000113964;113,96;;
0,000103951;103,95;;
0,00011158;111,58;;
0,000121117;121,12;;
0,000108004;108,00;;
0,000104904;104,90;;
0,00010705;107,05;;
0,000109196;109,20;;
0,000109673;109,67;;
0,000113249;113,25;;
0,000104427;104,43;;
9,30E-05;93,00;;
0,0001266;126,60;;
9,70E-05;97,00;;
0,000101805;101,81;;
0,000109673;109,67;;
0,000116825;116,83;;
0,000110626;110,63;;
0,000111818;111,82;;
0,000109434;109,43;;
0,000115633;115,63;;
0,000103951;103,95;;
0,000105381;105,38;;
0,000103235;103,24;;
0,000104666;104,67;;
0,000111341;111,34;;
0,000111818;111,82;;
0,000106812;106,81;;
0,000114202;114,20;;
0,000103235;103,24;;
0,00010705;107,05;;
0,000109673;109,67;;
0,000110626;110,63;;
0,000115156;115,16;;
0,000105381;105,38;;
0,000105858;105,86;;
0,000118494;118,49;;
0,000122786;122,79;;
0,000183105;183,11;;
9,80E-05;98,00;;
9,73E-05;97,30;;
0,000109434;109,43;;
0,000104189;104,19;;
0,000106812;106,81;;
0,000103474;103,47;;
0,000102282;102,28;;
0,000106096;106,10;;
9,49E-05;94,90;;
0,000114202;114,20;;
0,000107288;107,29;;
0,000120163;120,16;;
9,70E-05;97,00;;
9,39E-05;93,90;;
0,000108004;108,00;;
0,000112295;112,30;;
0,00010252;102,52;;
0,000100136;100,14;;
0,000102043;102,04;;
0,000103712;103,71;;
9,75E-05;97,50;;
9,16E-05;91,60;;
0,000103712;103,71;;
0,000102997;103,00;;
9,97E-05;99,70;;
0,000101566;101,57;;
0,000170946;170,95;;
0,000107527;107,53;;
0,000109911;109,91;;
0,00010848;108,48;;
0,000110865;110,87;;
0,000112295;112,30;;
0,000103712;103,71;;
0,000102997;103,00;;
9,39E-05;93,90;;
9,82E-05;98,20;;
9,51E-05;95,10;;
9,54E-05;95,40;;
9,25E-05;92,50;;
9,61E-05;96,10;;
0,000102282;102,28;;
9,58E-05;95,80;;
9,92E-05;99,20;;
0,00011158;111,58;;
0,000103951;103,95;;
0,000106573;106,57;;
0,000105143;105,14;;
9,32E-05;93,20;;
9,66E-05;96,60;;
9,37E-05;93,70;;
9,73E-05;97,30;;
9,54E-05;95,40;;
9,56E-05;95,60;;
9,78E-05;97,80;;
9,97E-05;99,70;;
9,70E-05;97,00;;
9,73E-05;97,30;;
9,80E-05;98,00;;
9,80E-05;98,00;;
0,000107765;107,77;;
0,000101328;101,33;;
0,00010848;108,48;;
0,000108719;108,72;;
0,000109911;109,91;;
9,51E-05;95,10;;
0,000108957;108,96;;
0,000100374;100,37;;
8,82E-05;88,20;;
9,58E-05;95,80;;
9,63E-05;96,30;;
0,000101566;101,57;;
9,54E-05;95,40;;
0,000100374;100,37;;
9,47E-05;94,70;;
9,42E-05;94,20;;
0,000105858;105,86;;
0,000102997;103,00;;
0,000100613;100,61;;
9,49E-05;94,90;;
9,39E-05;93,90;;
9,75E-05;97,50;;
0,000110149;110,15;;
0,00010252;102,52;;
0,000106096;106,10;;
0,00010252;102,52;;
8,77E-05;87,70;;
9,56E-05;95,60;;
0,000108004;108,00;;
9,78E-05;97,80;;
9,94E-05;99,40;;
0,000108719;108,72;;
0,000100851;100,85;;
9,75E-05;97,50;;
9,42E-05;94,20;;
9,58E-05;95,80;;
0,000115633;115,63;;
0,000100374;100,37;;
0,00010252;102,52;;
0,00010848;108,48;;
9,61E-05;96,10;;
0,000103951;103,95;;
9,58E-05;95,80;;
0,000112772;112,77;;
0,000102043;102,04;;
9,63E-05;96,30;;
9,68E-05;96,80;;
9,61E-05;96,10;;
9,27E-05;92,70;;
0,000108957;108,96;;
9,08E-05;90,80;;
0,00010705;107,05;;
0,000108242;108,24;;
0,00010705;107,05;;
9,92E-05;99,20;;
0,000112534;112,53;;
0,000108719;108,72;;
0,000110388;110,39;;
0,000106096;106,10;;
0,000101566;101,57;;
0,000108957;108,96;;
9,68E-05;96,80;;
9,75E-05;97,50;;
6,63E-05;66,30;;
9,97E-05;99,70;;
9,63E-05;96,30;;
9,89E-05;98,90;;
9,70E-05;97,00;;
0,00010705;107,05;;
0,000111341;111,34;;
0,000169039;169,04;;
0,000104904;104,90;;
0,000104904;104,90;;
0,000112057;112,06;;
0,000111341;111,34;;
9,54E-05;95,40;;
0,000100374;100,37;;
9,37E-05;93,70;;
0,000110626;110,63;;
0,000109196;109,20;;
0,000108242;108,24;;
9,89E-05;98,90;;
9,94E-05;99,40;;
0,000108242;108,24;;
0,000101328;101,33;;
9,68E-05;96,80;;
9,82E-05;98,20;;
0,000111818;111,82;;
0,000108004;108,00;;
9,70E-05;97,00;;
0,000101328;101,33;;
0,000113964;113,96;;
9,47E-05;94,70;;
0,000106573;106,57;;
0,000111341;111,34;;
0,000100374;100,37;;
0,00011611;116,11;;
0,000104189;104,19;;
9,58E-05;95,80;;
0,000101805;101,81;;
0,00010848;108,48;;
9,78E-05;97,80;;
0,000105858;105,86;;
0,000110865;110,87;;
0,000103474;103,47;;
0,00011158;111,58;;
9,68E-05;96,80;;
9,94E-05;99,40;;
9,75E-05;97,50;;
0,000103712;103,71;;
0,000106096;106,10;;
9,82E-05;98,20;;
9,49E-05;94,90;;
0,000104666;104,67;;
0,000116348;116,35;;
9,63E-05;96,30;;
9,92E-05;99,20;;
0,000102043;102,04;;
0,000112057;112,06;;
9,47E-05;94,70;;
0,000105381;105,38;;
0,000111341;111,34;;
9,61E-05;96,10;;
8,94E-05;89,40;;
0,000106096;106,10;;
0,000109673;109,67;;
9,75E-05;97,50;;
9,51E-05;95,10;;
0,00010252;102,52;;
0,00010252;102,52;;
9,63E-05;96,30;;
0,000107288;107,29;;
9,92E-05;99,20;;
8,99E-05;89,90;;
0,000105858;105,86;;
9,99E-05;99,90;;
0,000102997;103,00;;
0,000104904;104,90;;
0,000102758;102,76;;
0,000101089;101,09;;
0,000109434;109,43;;
0,000110388;110,39;;
0,000102997;103,00;;
0,000104666;104,67;;
9,78E-05;97,80;;
9,51E-05;95,10;;
9,73E-05;97,30;;
9,39E-05;93,90;;
0,000154018;154,02;;
0,000110388;110,39;;
0,000105143;105,14;;
0,000105143;105,14;;
0,000101089;101,09;;
0,00010848;108,48;;
6,65E-05;66,50;;
6,94E-05;69,40;;
9,51E-05;95,10;;
9,63E-05;96,30;;
9,75E-05;97,50;;
9,47E-05;94,70;;
0,000105858;105,86;;
9,70E-05;97,00;;
0,000108719;108,72;;
0,00010252;102,52;;
0,000103235;103,24;;
9,42E-05;94,20;;
0,000107527;107,53;;
9,23E-05;92,30;;
0,000102043;102,04;;
0,000102997;103,00;;
0,000116587;116,59;;
0,000110149;110,15;;
9,97E-05;99,70;;
9,82E-05;98,20;;
0,000104427;104,43;;
0,000113249;113,25;;
0,000116825;116,83;;
0,000104904;104,90;;
0,000102758;102,76;;
0,000100851;100,85;;
0,000103951;103,95;;
0,000100136;100,14;;
0,000124216;124,22;;
0,000106573;106,57;;
6,60E-05;66,00;;
0,000111103;111,10;;
0,000102758;102,76;;
0,000100851;100,85;;
9,99E-05;99,90;;
0,00010848;108,48;;
0,000104427;104,43;;
0,000105381;105,38;;
0,000104427;104,43;;
0,000103235;103,24;;
0,000102282;102,28;;
9,63E-05;96,30;;
9,70E-05;97,00;;
0,000108242;108,24;;
9,47E-05;94,70;;
9,23E-05;92,30;;
0,000114679;114,68;;
0,000193596;193,60;;
0,000111103;111,10;;
0,000113249;113,25;;
0,000106096;106,10;;
0,000104427;104,43;;
9,78E-05;97,80;;
0,000102043;102,04;;
9,75E-05;97,50;;
9,20E-05;92,00;;
9,16E-05;91,60;;
9,47E-05;94,70;;
0,000110388;110,39;;
0,000107765;107,77;;
0,000104666;104,67;;
9,78E-05;97,80;;
0,000100851;100,85;;
0,000109673;109,67;;
9,23E-05;92,30;;
0,000111341;111,34;;
0,000106573;106,57;;
0,000110626;110,63;;
9,85E-05;98,50;;
9,94E-05;99,40;;
0,000102043;102,04;;
0,000111341;111,34;;
0,000100613;100,61;;
9,94E-05;99,40;;
0,000100613;100,61;;
0,000100851;100,85;;
9,89E-05;98,90;;
0,000101805;101,81;;
9,25E-05;92,50;;
0,000108242;108,24;;
0,000111818;111,82;;
9,61E-05;96,10;;
0,000101089;101,09;;
0,000110626;110,63;;
9,99E-05;99,90;;
0,000102282;102,28;;
6,65E-05;66,50;;
0,00010705;107,05;;
0,000102043;102,04;;
0,000113249;113,25;;
9,58E-05;95,80;;
9,68E-05;96,80;;
0,000100374;100,37;;
0,000102758;102,76;;
9,78E-05;97,80;;
0,000109434;109,43;;
0,000105858;105,86;;
0,000108004;108,00;;
0,000112534;112,53;;
0,000106096;106,10;;
0,000109673;109,67;;
0,00012517;125,17;;
9,66E-05;96,60;;
9,80E-05;98,00;;
0,000108242;108,24;;
9,54E-05;95,40;;
9,73E-05;97,30;;
9,66E-05;96,60;;
9,89E-05;98,90;;
0,000100374;100,37;;
9,99E-05;99,90;;
0,000103951;103,95;;
0,00010848;108,48;;
9,51E-05;95,10;;
0,00010705;107,05;;
9,73E-05;97,30;;
9,44E-05;94,40;;
0,000104189;104,19;;
9,97E-05;99,70;;
9,73E-05;97,30;;
9,75E-05;97,50;;
9,08E-05;90,80;;
0,000100136;100,14;;
0,000108719;108,72;;
0,00010252;102,52;;
0,000108242;108,24;;
0,000100613;100,61;;
8,96E-05;89,60;;
0,000105381;105,38;;
0,000101805;101,81;;
0,000102282;102,28;;
0,000108242;108,24;;
0,000109196;109,20;;
9,82E-05;98,20;;
0,000108242;108,24;;
0,000101805;101,81;;
0,000110626;110,63;;
0,000112295;112,30;;
9,70E-05;97,00;;
0,000108719;108,72;;
9,42E-05;94,20;;
9,49E-05;94,90;;
0,000101805;101,81;;
0,000104189;104,19;;
0,000104904;104,90;;
9,68E-05;96,80;;
9,54E-05;95,40;;
0,000104904;104,90;;
9,87E-05;98,70;;
8,77E-05;87,70;;
8,82E-05;88,20;;
9,30E-05;93,00;;
0,000106335;106,34;;
7,77E-05;77,70;;
0,00011158;111,58;;
0,000112057;112,06;;
0,000120401;120,40;;
0,000101566;101,57;;
0,000107527;107,53;;
0,000102043;102,04;;
0,000107288;107,29;;
0,000109911;109,91;;
0,00010705;107,05;;
9,58E-05;95,80;;
9,80E-05;98,00;;
9,68E-05;96,80;;
0,000103474;103,47;;
0,000105143;105,14;;
0,000109434;109,43;;
0,000105381;105,38;;
9,23E-05;92,30;;
0,000112295;112,30;;
0,000101089;101,09;;
9,32E-05;93,20;;
9,66E-05;96,60;;
6,44E-05;64,40;;
9,82E-05;98,20;;
9,42E-05;94,20;;
0,000113249;113,25;;
0,000106335;106,34;;
0,000120163;120,16;;
0,000100851;100,85;;
6,65E-05;66,50;;
0,000111103;111,10;;
0,000111103;111,10;;
0,000110388;110,39;;
8,03E-05;80,30;;
0,000106335;106,34;;
0,000107527;107,53;;
0,000107765;107,77;;
0,000114679;114,68;;
0,000107765;107,77;;
0,000107288;107,29;;
0,000113964;113,96;;
8,99E-05;89,90;;
0,000108719;108,72;;
0,000103712;103,71;;
9,61E-05;96,10;;
0,000104666;104,67;;
9,80E-05;98,00;;
0,000110149;110,15;;
9,87E-05;98,70;;
9,80E-05;98,00;;
0,000156641;156,64;;
0,000108004;108,00;;
0,000109196;109,20;;
0,000105858;105,86;;
0,000141144;141,14;;
0,000109196;109,20;;
0,000106096;106,10;;
0,000109434;109,43;;
9,97E-05;99,70;;
0,000102043;102,04;;
0,000109911;109,91;;
0,000106335;106,34;;
0,000110626;110,63;;
0,000110149;110,15;;
0,000106335;106,34;;
0,000104427;104,43;;
9,66E-05;96,60;;
0,000109434;109,43;;
6,41E-05;64,10;;
0,00010848;108,48;;
0,000106335;106,34;;
0,000100613;100,61;;
0,00010252;102,52;;
9,47E-05;94,70;;
0,000109196;109,20;;
9,89E-05;98,90;;
0,000106573;106,57;;
0,000106573;106,57;;
9,47E-05;94,70;;
9,89E-05;98,90;;
0,000102043;102,04;;
0,000108242;108,24;;
9,39E-05;93,90;;
9,87E-05;98,70;;
6,56E-05;65,60;;
0,000106812;106,81;;
0,000107765;107,77;;
0,000104904;104,90;;
0,000109434;109,43;;
0,000103951;103,95;;
0,00011611;116,11;;
0,000106335;106,34;;
9,42E-05;94,20;;
0,000108242;108,24;;
9,63E-05;96,30;;
0,000105143;105,14;;
0,000109196;109,20;;
9,70E-05;97,00;;
9,94E-05;99,40;;
0,000108242;108,24;;
0,000110626;110,63;;
0,000110388;110,39;;
9,23E-05;92,30;;
9,92E-05;99,20;;
0,000106812;106,81;;
9,82E-05;98,20;;
0,000103474;103,47;;
0,000110149;110,15;;
0,000108957;108,96;;
9,51E-05;95,10;;
9,68E-05;96,80;;
9,66E-05;96,60;;
0,000107288;107,29;;
0,000105858;105,86;;
0,000109196;109,20;;
9,56E-05;95,60;;
0,000101805;101,81;;
0,000110626;110,63;;
0,000100136;100,14;;
0,000101566;101,57;;
0,000104666;104,67;;
0,000102758;102,76;;
0,000108004;108,00;;
0,000108004;108,00;;
9,42E-05;94,20;;
0,000103951;103,95;;
9,70E-05;97,00;;
9,82E-05;98,20;;
9,51E-05;95,10;;
9,25E-05;92,50;;
0,000103712;103,71;;
0,000106573;106,57;;
0,000101328;101,33;;
6,37E-05;63,70;;
0,000106096;106,10;;
0,000108242;108,24;;
9,18E-05;91,80;;
9,80E-05;98,00;;
9,80E-05;98,00;;
0,000100136;100,14;;
0,000101089;101,09;;
0,000104666;104,67;;
9,87E-05;98,70;;
0,000102997;103,00;;
0,00010705;107,05;;
0,000104904;104,90;;
0,000104904;104,90;;
0,000108004;108,00;;
9,32E-05;93,20;;
0,000106335;106,34;;
0,000108242;108,24;;
9,42E-05;94,20;;
0,000105143;105,14;;
9,80E-05;98,00;;
9,73E-05;97,30;;
9,80E-05;98,00;;
9,94E-05;99,40;;
9,66E-05;96,60;;
9,66E-05;96,60;;
9,78E-05;97,80;;
0,000104189;104,19;;
9,20E-05;92,00;;
9,27E-05;92,70;;
0,000100136;100,14;;
0,000100136;100,14;;
0,000105858;105,86;;
0,000106096;106,10;;
9,82E-05;98,20;;
0,000109196;109,20;;
6,41E-05;64,10;;
9,80E-05;98,00;;
0,000107527;107,53;;
9,85E-05;98,50;;
9,89E-05;98,90;;
0,000105619;105,62;;
0,000106335;106,34;;
0,000104666;104,67;;
0,000105143;105,14;;
8,80E-05;88,00;;
0,000100136;100,14;;
0,000116348;116,35;;
0,000105381;105,38;;
0,00010705;107,05;;
0,00010705;107,05;;
9,39E-05;93,90;;
9,63E-05;96,30;;
9,70E-05;97,00;;
0,000115395;115,40;;
0,000103235;103,24;;
9,87E-05;98,70;;
0,000102997;103,00;;
0,000105858;105,86;;
0,000108957;108,96;;
0,000104666;104,67;;
9,89E-05;98,90;;
9,51E-05;95,10;;
0,000101566;101,57;;
0,000111103;111,10;;
0,000105858;105,86;;
7,41E-05;74,10;;
0,000107765;107,77;;
9,51E-05;95,10;;
9,68E-05;96,80;;
9,63E-05;96,30;;
0,000108957;108,96;;
0,000112772;112,77;;
0,000104666;104,67;;
0,000104189;104,19;;
9,78E-05;97,80;;
0,000100851;100,85;;
9,49E-05;94,90;;
9,63E-05;96,30;;
9,92E-05;99,20;;
9,18E-05;91,80;;
0,000102282;102,28;;
0,000105858;105,86;;
0,00011158;111,58;;
0,000109196;109,20;;
0,000127077;127,08;;
0,00010252;102,52;;
0,000112772;112,77;;
0,000100851;100,85;;
9,54E-05;95,40;;
9,73E-05;97,30;;
0,000100851;100,85;;
9,35E-05;93,50;;
0,000113964;113,96;;
0,000112534;112,53;;
9,56E-05;95,60;;
9,32E-05;93,20;;
0,000100374;100,37;;
6,53E-05;65,30;;
0,00010705;107,05;;
0,000100136;100,14;;
0,000108242;108,24;;
9,85E-05;98,50;;
0,000112772;112,77;;
0,000107765;107,77;;
0,00010848;108,48;;
0,000100613;100,61;;
0,000100851;100,85;;
9,49E-05;94,90;;
9,20E-05;92,00;;
9,49E-05;94,90;;
6,75E-05;67,50;;
0,000104904;104,90;;
0,000103712;103,71;;
0,000103951;103,95;;
9,32E-05;93,20;;
9,75E-05;97,50;;
0,000104666;104,67;;
0,000105143;105,14;;
9,37E-05;93,70;;
9,61E-05;96,10;;
0,000111103;111,10;;
0,000112534;112,53;;
0,000113487;113,49;;
9,80E-05;98,00;;
9,89E-05;98,90;;
0,000107288;107,29;;
9,99E-05;99,90;;
9,89E-05;98,90;;
0,000100613;100,61;;
9,89E-05;98,90;;
9,97E-05;99,70;;
9,70E-05;97,00;;
0,000151157;151,16;;
0,000103474;103,47;;
9,92E-05;99,20;;
0,000108957;108,96;;
9,87E-05;98,70;;
8,96E-05;89,60;;
0,000104189;104,19;;
9,37E-05;93,70;;
6,75E-05;67,50;;
0,000105143;105,14;;
0,000106812;106,81;;
0,000104904;104,90;;
0,000110865;110,87;;
0,000107765;107,77;;
0,00010252;102,52;;
9,47E-05;94,70;;
9,63E-05;96,30;;
9,70E-05;97,00;;
0,000100851;100,85;;
9,39E-05;93,90;;
9,80E-05;98,00;;
0,000103474;103,47;;
7,22E-05;72,20;;
0,000115633;115,63;;
0,000107765;107,77;;
6,82E-05;68,20;;
9,78E-05;97,80;;
0,000109673;109,67;;
0,000105619;105,62;;
0,000113249;113,25;;
0,000138283;138,28;;
0,000115395;115,40;;
0,000115633;115,63;;
0,000107765;107,77;;
0,000113487;113,49;;
6,60E-05;66,00;;
9,54E-05;95,40;;
0,000108004;108,00;;
0,000118017;118,02;;
0,000112772;112,77;;
0,000110626;110,63;;
0,000112534;112,53;;
0,000113487;113,49;;
0,000118017;118,02;;
0,000165462;165,46;;
0,000106096;106,10;;
9,61E-05;96,10;;
0,000131369;131,37;;
9,54E-05;95,40;;
0,000100374;100,37;;
0,000103712;103,71;;
6,13E-05;61,30;;
9,66E-05;96,60;;
9,56E-05;95,60;;
9,44E-05;94,40;;
0,000101805;101,81;;
0,000103951;103,95;;
9,37E-05;93,70;;
9,44E-05;94,40;;
0,00010252;102,52;;
0,000109196;109,20;;
0,000107765;107,77;;
0,000108004;108,00;;
0,000104904;104,90;;
0,000115633;115,63;;
0,000106573;106,57;;
8,68E-05;86,80;;
0,000106335;106,34;;
0,000108004;108,00;;
0,000100136;100,14;;
9,78E-05;97,80;;
0,000113726;113,73;;
0,000109434;109,43;;
0,000103474;103,47;;
0,00010705;107,05;;
0,000107527;107,53;;
0,00010848;108,48;;
9,78E-05;97,80;;
0,000115156;115,16;;
0,000103474;103,47;;
0,000156879;156,88;;
0,000115156;115,16;;
0,000105619;105,62;;
0,000107765;107,77;;
0,000100613;100,61;;
0,000108242;108,24;;
0,000103712;103,71;;
9,42E-05;94,20;;
0,000100374;100,37;;
6,48E-05;64,80;;
0,000104427;104,43;;
9,75E-05;97,50;;
0,000106812;106,81;;
0,000110388;110,39;;
0,000108242;108,24;;
0,000108957;108,96;;
9,73E-05;97,30;;
0,000105143;105,14;;
0,000106573;106,57;;
9,54E-05;95,40;;
9,66E-05;96,60;;
9,32E-05;93,20;;
0,000108957;108,96;;
0,000112772;112,77;;
0,000111341;111,34;;
9,87E-05;98,70;;
0,000110626;110,63;;
0,000108957;108,96;;
9,39E-05;93,90;;
6,68E-05;66,80;;
9,47E-05;94,70;;
0,000101328;101,33;;
9,56E-05;95,60;;
6,82E-05;68,20;;
0,000108004;108,00;;
0,00010848;108,48;;
0,000103712;103,71;;
0,000100136;100,14;;
0,000108719;108,72;;
0,000100613;100,61;;
0,000110626;110,63;;
9,73E-05;97,30;;
9,82E-05;98,20;;
9,63E-05;96,30;;
0,000104666;104,67;;
0,000104189;104,19;;
0,000110388;110,39;;
0,000104427;104,43;;
0,000140905;140,91;;
6,77E-05;67,70;;
9,11E-05;91,10;;
0,00010705;107,05;;
9,80E-05;98,00;;
0,000100374;100,37;;
0,000138521;138,52;;
9,94E-05;99,40;;
0,000111103;111,10;;
0,000108957;108,96;;
9,37E-05;93,70;;
0,000111103;111,10;;
9,92E-05;99,20;;
0,000104427;104,43;;
9,70E-05;97,00;;
0,000179052;179,05;;
0,000109196;109,20;;
9,99E-05;99,90;;
0,000115156;115,16;;
0,000101566;101,57;;
0,000111341;111,34;;
0,000103712;103,71;;
0,000103474;103,47;;
0,000110388;110,39;;
0,000106812;106,81;;
0,000114679;114,68;;
0,000107527;107,53;;
0,000105619;105,62;;
0,000107765;107,77;;
0,000106335;106,34;;
0,000103235;103,24;;
9,58E-05;95,80;;
9,37E-05;93,70;;
9,78E-05;97,80;;
0,000103474;103,47;;
0,000108242;108,24;;
0,000109196;109,20;;
0,000103235;103,24;;
0,000104427;104,43;;
0,000111103;111,10;;
0,000107527;107,53;;
0,000106335;106,34;;
0,000110388;110,39;;
9,44E-05;94,40;;
0,000108719;108,72;;
0,000107527;107,53;;
9,78E-05;97,80;;
0,000100136;100,14;;
7,25E-05;72,50;;
0,000106335;106,34;;
0,000104427;104,43;;
9,75E-05;97,50;;
9,92E-05;99,20;;
0,000101566;101,57;;
9,85E-05;98,50;;
9,56E-05;95,60;;
9,61E-05;96,10;;
0,000123024;123,02;;
9,80E-05;98,00;;
0,000103712;103,71;;
9,37E-05;93,70;;
0,000116825;116,83;;
0,000101566;101,57;;
0,000103235;103,24;;
6,51E-05;65,10;;
0,000110388;110,39;;
0,000101566;101,57;;
0,000106096;106,10;;
6,68E-05;66,80;;
0,000105858;105,86;;
0,000106096;106,10;;
0,000105858;105,86;;
0,000110626;110,63;;
9,85E-05;98,50;;
0,000109673;109,67;;
0,000106335;106,34;;
6,72E-05;67,20;;
0,000104904;104,90;;
0,000109434;109,43;;
0,000106096;106,10;;
0,000106335;106,34;;
6,72E-05;67,20;;
9,82E-05;98,20;;
9,85E-05;98,50;;
0,000103712;103,71;;
0,000104189;104,19;;
0,000123501;123,50;;
0,000110388;110,39;;
0,000116825;116,83;;
9,87E-05;98,70;;
0,000105381;105,38;;
0,00010252;102,52;;
0,000109673;109,67;;
0,000108004;108,00;;
0,000107288;107,29;;
0,000104666;104,67;;
0,000107527;107,53;;
9,18E-05;91,80;;
6,37E-05;63,70;;
0,000102282;102,28;;
0,000106096;106,10;;
0,000103712;103,71;;
0,000100374;100,37;;
0,000109196;109,20;;
0,000100851;100,85;;
0,000104427;104,43;;
0,000107527;107,53;;
0,000105381;105,38;;
0,000105858;105,86;;
9,20E-05;92,00;;
9,47E-05;94,70;;
6,68E-05;66,80;;
0,000101805;101,81;;
0,000104904;104,90;;
0,000105858;105,86;;
0,000108242;108,24;;
0,000102282;102,28;;
0,000106812;106,81;;
0,000105381;105,38;;
0,000105858;105,86;;
6,68E-05;66,80;;
0,000109673;109,67;;
0,000101566;101,57;;
0,000105619;105,62;;
9,61E-05;96,10;;
9,73E-05;97,30;;
9,39E-05;93,90;;
9,70E-05;97,00;;
0,000106096;106,10;;
9,87E-05;98,70;;
9,68E-05;96,80;;
0,000111103;111,10;;
0,000105143;105,14;;
0,000105619;105,62;;
0,000112534;112,53;;
0,000110626;110,63;;
0,000114441;114,44;;
0,000126123;126,12;;
0,000106812;106,81;;
0,000111818;111,82;;
9,49E-05;94,90;;
0,000115395;115,40;;
0,00011158;111,58;;
6,68E-05;66,80;;
9,73E-05;97,30;;
0,000118017;118,02;;
0,000100613;100,61;;
0,000107288;107,29;;
0,000107765;107,77;;
0,000106573;106,57;;
0,000106812;106,81;;
9,73E-05;97,30;;
0,000107288;107,29;;
9,66E-05;96,60;;
0,000102758;102,76;;
0,00010705;107,05;;
0,000103951;103,95;;
